# 母集団は「機械打ち同士」——@kobalab/majiang-ai の思考を四人とも同じにして、一局戦を1000局打ち切らせた記録（2026-08-28・較正-1）。人の打ち筋ではない。
局	席	親	配牌	verdict	borderline	baseShanten	acceptTypes	acceptTiles	widthLabel	goodShapes	weakShapes	totalBlocks	shapeOK	shapeNeeded	hasValue	doraValue	redCount	yakuhaiPair	defHonors	defTerminals	結果	点棒	役	巡目
344	3	0	205788m499p17s27z	defend	0	3	7	21	ふつう	3	0	3	0	4	1	1	1	0	2	3	和了	14000	立直1・一発1・門前清自摸和1・七対子2・赤ドラ1	13
345	0	1	17m12408p2467s35z	attack	1	4	10	35	ふつう	2	2	4	0	4	1	1	1	0	2	2	無関係	0		9
345	1	0	12334689m68p1s12z	defend	0	3	15	49	広い	2	2	4	0	4	0	0	0	0	2	3	和了	9000	立直1・ドラ1・赤ドラ1・裏ドラ2	9
345	2	0	4577m2679p268s56z	defend	0	4	19	67	非常に広い	3	1	4	0	4	0	0	0	0	2	1	放銃	-8000		9
345	3	0	16m34p12308s4777z	attack	0	3	18	66	非常に広い	3	0	3	1	3	1	2	1	1	4	2	無関係	0		9
346	0	1	66m378p678s22667z	attack	0	2	5	14	狭い	5	0	5	1	4	1	1	0	1	5	0	和了	1500	翻牌 發1	5
346	1	0	44m35788p267s237z	defend	0	4	21	71	非常に広い	3	1	4	0	4	0	0	0	0	3	0	被ツモ	-500		5
346	2	0	789m299p2448s237z	defend	0	4	20	67	非常に広い	3	0	3	0	4	0	0	0	0	3	3	被ツモ	-500		5
346	3	0	345889m06p1579s4z	attack	1	3	16	56	非常に広い	3	1	4	0	4	1	1	1	0	1	3	被ツモ	-500		5
347	0	1	4568m1330889s45z	attack	1	3	13	45	広い	3	0	3	0	4	1	1	1	0	2	2	和了	2900	翻牌 白1・赤ドラ1	4
347	1	0	478m27p5679s1147z	attack	1	4	22	79	非常に広い	3	0	3	0	4	1	1	0	1	4	1	無関係	0		4
347	2	0	4069m1579p147s37z	attack	1	5	23	82	非常に広い	1	1	2	0	4	1	1	1	0	2	4	無関係	0		4
347	3	0	347m23349p48s244z	attack	0	4	26	91	非常に広い	4	0	4	1	4	1	1	0	1	3	1	放銃	-2900		4
348	0	1	4568m169p2s23457z	defend	0	6	29	103	非常に広い	1	0	1	0	4	0	0	0	0	5	2	放銃	-1000		10
348	1	0	23m45p1356667s16z	attack	0	2	6	21	ふつう	4	1	5	1	4	0	0	0	0	2	1	無関係	0		10
348	2	0	225679m278p4589s	attack	0	2	6	22	ふつう	4	1	5	1	4	0	0	0	0	0	2	和了	1000	断幺九1	10
348	3	0	408m3p11347s5677z	attack	0	4	24	83	非常に広い	4	0	4	1	3	1	2	1	1	4	2	無関係	0		10
349	0	1	3079m269p2378s23z	attack	1	4	11	39	広い	2	2	4	0	4	1	1	1	0	2	2	和了	11600	断幺九1・ドラ1・赤ドラ2	16
349	1	0	2689m128p679s247z	defend	0	5	23	81	非常に広い	1	2	3	0	4	0	0	0	0	3	3	放銃	-11600		16
349	2	0	136m4559p12408s1z	attack	1	4	20	73	非常に広い	2	2	4	0	4	1	1	1	0	1	3	無関係	0		16
349	3	0	144m136779p49s57z	defend	0	4	21	73	非常に広い	2	2	4	0	4	0	0	0	0	2	4	無関係	0		16
350	0	1	49m1134478p46s16z	defend	0	4	22	75	非常に広い	3	1	4	0	4	0	0	0	0	2	3	流局	1500		18
350	1	0	149m29p1246779s6z	defend	0	5	26	91	非常に広い	1	2	3	0	4	0	0	0	0	1	5	流局	-1500		18
350	2	0	1344568m30p48s34z	attack	1	4	20	69	非常に広い	2	1	3	0	4	1	1	1	0	2	1	流局	-1500		18
350	3	0	1238m59p2358s126z	defend	0	5	23	82	非常に広い	2	0	2	0	4	0	0	0	0	3	2	流局	1500		18
351	0	1	7m3355889p148s12z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	2	2	被ツモ	-3900		11
351	1	0	2079m4667p279s27z	attack	1	4	18	65	非常に広い	1	3	4	0	4	1	1	1	0	2	2	被ツモ	-2000		11
351	2	0	33459m49p2349s25z	defend	0	4	22	78	非常に広い	3	0	3	0	4	0	0	0	0	2	3	和了	9900	立直1・門前清自摸和1・ドラ1・裏ドラ1	11
351	3	0	456m1269p36s1345z	defend	0	5	19	68	非常に広い	1	1	2	0	4	0	0	0	0	4	2	被ツモ	-2000		11
352	0	1	238m2567788p149s	attack	0	4	26	91	非常に広い	4	0	4	1	4	0	0	0	0	0	2	和了	7000	立直1・門前清自摸和1・断幺九1	8
352	1	0	1m1205778p39s367z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	3	3	被ツモ	-2000		8
352	2	0	146699m9p489s135z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	5	被ツモ	-2000		8
352	3	0	2367m2239p7s1556z	attack	0	4	24	83	非常に広い	4	0	4	1	4	1	1	0	1	4	1	被ツモ	-2000		8
353	0	1	15689m689p234s17z	defend	0	3	9	30	ふつう	2	2	4	0	4	0	0	0	0	2	3	無関係	0		12
353	1	0	1566m14478p4s567z	defend	0	4	9	27	ふつう	2	0	3	0	4	0	0	0	0	3	2	放銃	-8000		12
353	2	0	3m059p12238s1236z	attack	1	4	9	27	ふつう	2	0	2	0	4	1	1	1	0	4	2	無関係	0		12
353	3	0	4678m266p6s34455z	attack	0	3	21	71	非常に広い	4	0	4	1	3	1	2	0	1	5	0	和了	9000	自風 北1・翻牌 白1・ドラ2	12
354	0	1	119m148p22068s12z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	2	4	放銃	-1000		16
354	1	0	11269m16789p27s4z	defend	0	5	28	99	非常に広い	2	0	2	0	4	0	0	0	0	1	5	無関係	0		16
354	2	0	222478m378p4s345z	defend	0	4	21	75	非常に広い	3	0	3	0	4	0	0	0	0	3	0	和了	1000	断幺九1	16
354	3	0	6m122079p3346s14z	attack	1	4	20	67	非常に広い	2	2	4	0	4	1	1	1	0	2	2	無関係	0		16
355	0	1	07m1158p567s3357z	attack	1	3	12	40	広い	3	1	4	0	4	1	1	1	0	4	2	流局	-1000		18
355	1	0	1579m4p235s34567z	defend	0	6	31	111	非常に広い	1	1	2	0	4	0	0	0	0	5	2	流局	-1000		18
355	2	0	167m336678p134s2z	attack	0	3	19	65	非常に広い	5	0	5	1	4	0	0	0	0	1	2	流局	-1000		18
355	3	0	389m49p156779s46z	defend	0	4	20	74	非常に広い	2	1	3	0	4	0	0	0	0	2	4	流局	3000		18
356	0	1	12468m289p28s567z	defend	0	5	25	89	非常に広い	0	3	3	0	4	0	0	0	0	3	2	被ツモ	-6000		8
356	1	0	1368m126p3477s13z	defend	0	3	6	22	ふつう	2	3	5	0	4	0	0	0	0	2	2	和了	13000	立直1・門前清自摸和1・平和1・断幺九1・赤ドラ1・裏ドラ1	8
356	2	0	37m089p11258s457z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	1	0	3	3	被ツモ	-3000		8
356	3	0	56m1469p234s1126z	attack	1	3	12	42	広い	3	1	4	0	4	1	1	0	1	4	2	被ツモ	-3000		8
357	0	1	347m48p4556s2237z	attack	0	4	24	83	非常に広い	4	0	4	1	4	0	0	0	0	4	0	流局	3000		18
357	1	0	1309m23368p4s245z	attack	1	5	25	87	非常に広い	1	2	3	0	4	1	1	1	0	3	2	流局	-1000		18
357	2	0	12268m144p208s57z	attack	1	4	9	27	ふつう	2	0	3	0	4	1	1	1	0	2	2	流局	-1000		18
357	3	0	259m1279p4569s26z	defend	0	4	16	58	非常に広い	1	2	3	0	4	0	0	0	0	2	4	流局	-1000		18
358	0	1	58m30788p2244s17z	attack	1	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	2	0	和了	2900	断幺九1・赤ドラ1	15
358	1	0	1236679m22359p3s	defend	0	2	4	12	狭い	3	2	5	0	4	0	0	0	0	0	3	放銃	-2900		15
358	2	0	2309m1347p158s22z	attack	1	5	28	99	非常に広い	3	0	3	0	4	1	1	1	0	2	3	無関係	0		15
358	3	0	25789m24p11s1344z	attack	1	3	12	39	広い	3	1	4	0	4	1	1	0	1	4	3	無関係	0		15
359	0	1	233m7p08s2335677z	attack	0	3	7	21	ふつう	3	0	3	1	3	1	2	1	1	7	0	無関係	0		10
359	1	0	3449m678p689s144z	defend	0	3	17	58	非常に広い	3	1	4	0	4	0	0	0	0	3	2	放銃	-8000		10
359	2	0	1079m123068p17s2z	attack	1	4	25	89	非常に広い	2	1	3	0	3	1	2	2	0	1	4	和了	10000	立直1・平和1・ドラ1・赤ドラ1・裏ドラ1	10
359	3	0	9m478p22377s4566z	defend	0	3	7	21	ふつう	3	0	4	0	4	1	1	0	1	4	1	無関係	0		10
360	0	1	123667m1399p26s5z	defend	0	3	17	60	非常に広い	3	1	4	0	4	0	0	0	0	1	4	和了	13000	立直1・一発1・赤ドラ1・裏ドラ1	6
360	1	0	1289m344p377s113z	attack	1	3	14	43	広い	3	2	5	0	4	1	1	0	1	3	2	放銃	-12000		6
360	2	0	138m6p1123448s67z	defend	0	4	23	79	非常に広い	3	1	4	0	4	0	0	0	0	2	3	無関係	0		6
360	3	0	47m1278p34589s44z	defend	0	2	5	18	狭い	3	2	5	0	4	1	1	0	1	2	2	無関係	0		6
361	0	1	369m12388p689s34z	defend	0	4	18	62	非常に広い	2	1	3	0	4	0	0	0	0	2	3	和了	1500	断幺九1	14
361	1	0	2367m7p2258s2457z	defend	0	5	25	87	非常に広い	3	0	3	0	4	0	0	0	0	4	0	無関係	0		14
361	2	0	149m1469p479s367z	defend	0	5	13	44	広い	0	2	2	0	4	0	0	0	0	3	5	無関係	0		14
361	3	0	1449m77p1147s246z	defend	0	3	7	21	ふつう	3	0	3	0	4	0	0	0	0	3	4	放銃	-1500		14
362	0	1	1m1123589p47s237z	defend	0	5	23	79	非常に広い	2	1	3	0	4	0	0	0	0	3	4	無関係	0		12
362	1	0	226m349p139s1367z	defend	0	5	23	79	非常に広い	2	1	3	0	4	0	0	0	0	4	3	和了	10000	立直1・一発1・場風 東1・ドラ1	12
362	2	0	139m468p078s4455z	attack	0	3	7	24	ふつう	3	2	5	1	3	1	2	1	1	4	2	無関係	0		12
362	3	0	178m348p24559s36z	defend	0	4	18	65	非常に広い	3	1	4	0	4	0	0	0	0	2	2	放銃	-8000		12
363	0	1	36m1359p23479s13z	defend	0	4	20	72	非常に広い	1	2	3	0	4	0	0	0	0	2	3	被ツモ	-3900		5
363	1	0	2799m469p1355s36z	defend	0	4	21	71	非常に広い	2	2	4	0	4	0	0	0	0	2	4	被ツモ	-2000		5
363	2	0	11567m67p26s5667z	attack	0	3	14	48	広い	4	0	4	1	4	1	1	0	1	4	2	被ツモ	-2000		5
363	3	0	2m1222308p4678s7z	attack	1	3	20	69	非常に広い	3	0	3	0	4	1	1	1	0	1	1	和了	8900	立直1・一発1・門前清自摸和1・赤ドラ1	5
364	0	1	15678m259p128s24z	defend	0	5	25	89	非常に広い	2	1	3	0	4	0	0	0	0	2	3	放銃	-2000		8
364	1	0	7m1233569p5s3377z	attack	0	3	21	71	非常に広い	4	0	4	1	4	1	1	0	1	4	2	無関係	0		8
364	2	0	346m1408p367s235z	attack	1	5	24	87	非常に広い	3	0	3	0	4	1	1	1	0	3	1	無関係	0		8
364	3	0	45m77p779s245566z	attack	0	2	5	15	狭い	4	0	5	1	3	1	2	0	1	6	1	和了	3000	翻牌 白1・ドラ1	8
365	0	1	112368m378p4468s	attack	0	2	5	18	狭い	4	2	6	1	4	0	0	0	0	0	2	流局	3000		18
365	1	0	34m125p388s12455z	attack	1	4	21	71	非常に広い	3	1	4	0	4	1	1	0	1	5	1	流局	-1000		18
365	2	0	58m26889p227s477z	defend	0	3	7	21	ふつう	3	0	3	0	4	1	1	0	1	3	1	流局	-1000		18
365	3	0	456m3467p9s13367z	attack	0	3	10	34	ふつう	4	0	4	1	4	0	0	0	0	5	1	流局	-1000		18
366	0	1	3m13p12289s11235z	attack	1	4	19	63	非常に広い	2	2	4	0	3	1	2	0	1	5	3	無関係	0		10
366	1	0	569m1238p2359s47z	defend	0	4	19	68	非常に広い	3	0	3	0	4	0	0	0	0	2	3	放銃	-5200		10
366	2	0	36m4677p06778s13z	attack	1	3	14	49	広い	3	1	4	0	4	1	1	1	0	2	0	無関係	0		10
366	3	0	4688m5p1578s2466z	attack	1	4	21	71	非常に広い	3	1	4	0	4	1	1	0	1	4	1	和了	6200	立直1・一発1・ドラ1	10
367	0	1	23m123689p145s27z	defend	0	3	11	38	広い	3	1	4	0	4	0	0	0	0	2	3	和了	3900	立直1・平和1	8
367	1	0	157789m35p179s14z	defend	0	3	11	40	広い	1	3	4	0	4	0	0	0	0	2	4	放銃	-2900		8
367	2	0	17m23456p14899s3z	defend	0	4	21	75	非常に広い	3	0	3	0	4	0	0	0	0	1	4	無関係	0		8
367	3	0	679m589p23457s67z	defend	0	3	10	34	ふつう	3	1	4	0	4	0	0	0	0	2	2	無関係	0		8
368	0	1	14557m35567p178s	attack	0	2	5	20	ふつう	4	1	5	1	4	0	0	0	0	0	2	被ツモ	-500		6
368	1	0	30678m157p128s57z	attack	1	3	7	24	ふつう	2	2	4	0	4	1	1	1	0	2	2	被ツモ	-300		6
368	2	0	12m234p3789s1277z	attack	1	2	9	31	ふつう	3	1	4	0	4	1	1	0	1	4	2	和了	1100	翻牌 中1	6
368	3	0	8899m347p4557s16z	attack	0	3	14	45	広い	4	1	5	1	4	0	0	0	0	2	2	被ツモ	-300		6
369	0	1	57799m4778p9s557z	attack	0	2	5	15	狭い	4	0	4	1	4	1	1	0	1	3	3	被ツモ	-700		7
369	1	0	125m206p2569s277z	attack	0	4	19	69	非常に広い	3	1	4	1	3	1	2	1	1	3	2	被ツモ	-400		7
369	2	0	226m155p14578s26z	attack	0	4	21	71	非常に広い	4	0	4	1	4	0	0	0	0	2	2	和了	1500	翻牌 發1	7
369	3	0	489m2699p367s367z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	3	3	被ツモ	-400		7
370	0	1	1348m29p11406s25z	attack	1	4	19	66	非常に広い	3	0	3	0	4	1	1	1	0	2	4	無関係	0		8
370	1	0	1233055m2p467s13z	attack	1	3	19	63	非常に広い	3	0	3	0	4	1	1	1	0	2	1	無関係	0		8
370	2	0	2349p3369s13445z	defend	0	4	17	55	非常に広い	3	0	3	0	4	0	0	0	0	5	2	放銃	-8000		8
370	3	0	226m3340569p258s	defend	0	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	0	1	和了	9000	立直1・断幺九1・七対子2・赤ドラ1	8
371	0	1	1567m1689p345s12z	defend	0	3	14	49	広い	2	1	3	0	4	0	0	0	0	2	3	被ツモ	-6000		15
371	1	0	335779m8p1178s25z	attack	0	3	13	41	広い	4	0	4	1	4	0	0	0	0	2	3	被ツモ	-3000		15
371	2	0	568m23567p378s46z	attack	0	3	12	42	広い	4	0	4	1	4	0	0	0	0	2	0	和了	14000	立直1・門前清自摸和1・平和1・断幺九1・ドラ1・裏ドラ1	15
371	3	0	22248m12359p248s	defend	0	3	20	71	非常に広い	2	1	3	0	4	0	0	0	0	0	2	被ツモ	-3000		15
372	0	1	47m789p56779s456z	defend	0	3	12	43	広い	3	0	3	0	4	0	0	0	0	3	2	無関係	0		7
372	1	0	269m125679p459s3z	defend	0	4	20	73	非常に広い	2	1	3	0	4	0	0	0	0	1	4	和了	10000	立直1・平和1・一気通貫2・裏ドラ1	7
372	2	0	3067m28p11235s45z	attack	1	4	23	81	非常に広い	3	0	3	0	4	1	1	1	0	2	2	無関係	0		7
372	3	0	123468m0p08s1226z	attack	1	4	24	83	非常に広い	2	1	3	0	3	1	2	2	0	4	1	放銃	-8000		7
373	0	1	2348m2577p19s257z	defend	0	5	25	87	非常に広い	2	0	2	0	4	0	0	0	0	3	2	無関係	0		11
373	1	0	2249m6p13579s127z	defend	0	5	26	91	非常に広い	1	2	3	0	4	0	0	0	0	3	3	無関係	0		11
373	2	0	36m179p2228s3366z	attack	0	3	20	70	非常に広い	3	1	4	1	3	1	2	0	1	4	2	放銃	-3900		11
373	3	0	478m4067p1568s25z	attack	0	4	25	89	非常に広い	4	0	4	1	4	1	1	1	0	2	1	和了	3900	断幺九1・三色同順1・赤ドラ1	11
374	0	1	125669m34p13479s	defend	0	3	9	34	ふつう	3	2	5	0	4	0	0	0	0	0	4	和了	13600	立直1・平和1・ドラ1・裏ドラ1	14
374	1	0	15799m689p459s45z	defend	0	4	18	63	非常に広い	2	2	4	0	4	0	0	0	0	2	5	放銃	-11600		14
374	2	0	308m1123p68s1235z	attack	1	4	14	47	広い	2	2	4	0	4	1	1	1	0	4	2	無関係	0		14
374	3	0	4446m4458p20s346z	attack	1	4	8	24	ふつう	2	0	2	0	4	1	1	1	0	3	0	無関係	0		14
375	0	1	489m3330p255s156z	attack	1	4	21	71	非常に広い	2	1	3	0	4	1	1	1	0	3	1	被ツモ	-6000		17
375	1	0	13m156p230789s12z	attack	1	3	12	41	広い	3	1	4	0	4	1	1	1	0	2	3	和了	13000	立直1・門前清自摸和1・平和1・赤ドラ1・裏ドラ2	17
375	2	0	89m1248p25s13345z	attack	1	5	23	79	非常に広い	1	2	3	0	4	1	1	0	1	5	2	被ツモ	-3000		17
375	3	0	240m59p1144668s7z	defend	0	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	1	3	被ツモ	-3000		17
376	0	1	11m1289p1246s777z	defend	0	2	5	18	狭い	2	4	6	0	4	1	1	0	1	3	5	被ツモ	-1300		14
376	1	0	8m3467p25s334455z	attack	0	3	13	39	広い	5	0	5	1	4	1	1	0	1	6	0	被ツモ	-700		14
376	2	0	234459m27789p79s	defend	0	2	15	53	非常に広い	3	1	4	0	4	0	0	0	0	0	3	和了	4700	立直1・門前清自摸和1・平和1	14
376	3	0	058m134p133488s1z	attack	0	3	13	41	広い	4	1	5	1	4	1	1	1	0	1	2	被ツモ	-700		14
377	0	1	158m228p568s3467z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	4	1	流局	-1000		18
377	1	0	23409m45679p588s	attack	0	2	16	56	非常に広い	5	0	5	1	4	1	1	1	0	0	2	流局	3000		18
377	2	0	579m119p12349s36z	defend	0	4	22	75	非常に広い	2	1	3	0	4	0	0	0	0	2	6	流局	-1000		18
377	3	0	3m23307p268s3456z	attack	1	5	25	87	非常に広い	1	2	3	0	4	1	1	1	0	4	0	流局	-1000		18
378	0	1	11235m1179p18s12z	defend	0	4	20	67	非常に広い	3	1	4	0	4	0	0	0	0	2	6	無関係	0		10
378	1	0	22358m3559p289s1z	defend	0	4	25	87	非常に広い	2	2	4	0	4	0	0	0	0	1	2	無関係	0		10
378	2	0	2467m2688p8s3347z	attack	1	4	23	79	非常に広い	3	1	4	0	4	1	1	0	1	4	0	放銃	-2000		10
378	3	0	35669m0p3459s357z	attack	1	4	16	56	非常に広い	2	1	3	0	4	1	1	1	0	3	2	和了	2000	断幺九1・赤ドラ1	10
379	0	1	16m134p116789s11z	attack	0	3	22	75	非常に広い	4	0	4	1	3	1	2	0	1	2	5	和了	13000	場風 東1・自風 東1・ドラ2・赤ドラ1	13
379	1	0	8p34456789s4555z	attack	0	1	7	25	広い	4	0	4	1	4	1	1	0	1	4	1	放銃	-12000		13
379	2	0	5679m25689p1s123z	defend	0	4	15	53	非常に広い	2	1	3	0	4	0	0	0	0	3	3	無関係	0		13
379	3	0	223336m308p359s6z	attack	1	3	16	58	非常に広い	2	2	4	0	4	1	1	1	0	1	1	無関係	0		13
380	0	1	14557899m67p578s	attack	0	3	18	61	非常に広い	5	0	5	1	4	0	0	0	0	0	3	無関係	0		8
380	1	0	167m267788s1466z	attack	0	3	16	55	非常に広い	4	0	4	1	4	1	1	0	1	4	1	和了	4000	場風 東1・翻牌 發1	8
380	2	0	379m24689p14s135z	defend	0	5	24	85	非常に広い	0	3	3	0	4	0	0	0	0	3	3	放銃	-2000		8
380	3	0	334m5p122567s267z	defend	0	4	21	71	非常に広い	3	0	3	0	4	0	0	0	0	3	1	無関係	0		8
381	0	1	12588m46p369s235z	defend	0	5	23	79	非常に広い	1	2	3	0	4	0	0	0	0	3	2	流局	3000		18
381	1	0	23m128p5778s1367z	defend	0	4	13	47	広い	2	2	4	0	4	0	0	0	0	4	1	流局	-1000		18
381	2	0	306m14069p368s24z	attack	1	4	22	80	非常に広い	2	1	3	0	3	1	2	2	0	2	2	流局	-1000		18
381	3	0	69m59p3447s14567z	defend	0	5	11	33	ふつう	1	0	1	0	4	0	0	0	0	5	2	流局	-1000		18
382	0	1	669m3679p128s245z	defend	0	5	23	79	非常に広い	2	1	3	0	4	0	0	0	0	3	3	無関係	0		14
382	1	0	14588m1169p34s16z	attack	0	4	20	67	非常に広い	4	0	4	1	4	0	0	0	0	2	4	放銃	-2000		14
382	2	0	2357m2567p9s3346z	attack	1	3	13	46	広い	3	1	4	0	4	1	1	0	1	4	1	和了	3000	自風 西1・ドラ1	14
382	3	0	22358m358s34557z	attack	1	4	19	63	非常に広い	2	2	4	0	4	1	1	0	1	5	0	無関係	0		14
383	0	1	899m367p13689s24z	defend	0	4	19	67	非常に広い	2	2	4	0	4	0	0	0	0	2	4	放銃	-7700		18
383	1	0	1234m2p122457s16z	defend	0	3	14	49	広い	3	0	3	0	4	0	0	0	0	2	2	無関係	0		18
383	2	0	1306m278p3099s12z	attack	0	3	7	26	ふつう	3	2	5	1	3	1	2	2	0	2	3	和了	9700	立直1・平和1・赤ドラ2	18
383	3	0	4m205889p779s237z	defend	0	3	7	21	ふつう	3	0	3	0	4	1	1	1	0	3	2	無関係	0		18
384	0	1	56m589p12789s226z	defend	0	2	5	18	狭い	3	2	5	0	4	0	0	0	0	3	3	被ツモ	-3900		14
384	1	0	479m179p377s3457z	defend	0	5	24	83	非常に広い	1	2	3	0	4	0	0	0	0	4	3	被ツモ	-2000		14
384	2	0	23789m069p13s145z	attack	1	3	9	32	ふつう	3	1	4	0	4	1	1	1	0	3	3	被ツモ	-2000		14
384	3	0	14m3346p45669s15z	defend	0	4	19	63	非常に広い	3	1	4	0	4	0	0	0	0	2	2	和了	9900	立直1・門前清自摸和1・断幺九1・赤ドラ1	14
385	0	1	3m345p145678s124z	defend	0	3	13	46	広い	3	0	3	0	4	0	0	0	0	3	1	和了	4900	立直1・翻牌 發1	6
385	1	0	079m23066p139s57z	attack	1	4	21	73	非常に広い	2	2	4	0	3	1	2	2	0	2	3	放銃	-3900		6
385	2	0	24558m1279p2s156z	defend	0	4	15	53	非常に広い	1	3	4	0	4	0	0	0	0	3	2	無関係	0		6
385	3	0	368m5p2337789s25z	defend	0	4	24	83	非常に広い	2	1	3	0	4	0	0	0	0	2	1	無関係	0		6
386	0	1	12269m34p39s1157z	attack	1	4	9	27	ふつう	2	0	3	0	3	1	2	0	1	4	3	流局	-1000		18
386	1	0	6889m1288p45667s	attack	0	2	6	19	狭い	4	1	5	1	4	0	0	0	0	0	2	流局	3000		18
386	2	0	9m123669p4788s47z	defend	0	4	20	67	非常に広い	3	0	3	0	4	0	0	0	0	2	3	流局	-1000		18
386	3	0	3379m5p1259s1123z	attack	1	4	21	71	非常に広い	2	2	4	0	4	1	1	0	1	4	3	流局	-1000		18
387	0	1	1678m9p20579s123z	attack	1	4	15	52	非常に広い	2	1	3	0	4	1	1	1	0	3	3	無関係	0		12
387	1	0	4689m2347p36s467z	defend	0	4	18	66	非常に広い	1	2	3	0	4	0	0	0	0	3	1	放銃	-2000		12
387	2	0	245m2239p25s2345z	defend	0	5	11	33	ふつう	1	0	2	0	4	0	0	0	0	4	1	和了	4000	断幺九1・ドラ1	12
387	3	0	11m34789p345s135z	attack	0	2	6	19	狭い	4	0	4	1	4	0	0	0	0	3	3	無関係	0		12
388	0	1	136m44778p2778s5z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	1	1	無関係	0		9
388	1	0	788m248p23349s13z	defend	0	4	22	75	非常に広い	3	1	4	0	4	0	0	0	0	2	1	和了	1000	断幺九1	9
388	2	0	558m355p23s33446z	attack	0	2	5	15	狭い	4	0	5	1	4	1	1	0	1	5	0	無関係	0		9
388	3	0	1667799m9p188s12z	attack	0	2	5	15	狭い	4	0	4	1	4	0	0	0	0	2	5	放銃	-1000		9
389	0	1	5777m7p799s11455z	attack	0	2	4	12	狭い	4	0	4	1	2	1	3	0	1	5	2	流局	-1000		18
389	1	0	2m29p34059s23567z	attack	1	5	11	33	ふつう	1	0	2	0	4	1	1	1	0	5	2	流局	-1000		18
389	2	0	18889m68p12236s3z	defend	0	3	16	53	非常に広い	2	1	3	0	4	0	0	0	0	1	3	流局	3000		18
389	3	0	224m478p11489s45z	defend	0	4	25	87	非常に広い	3	1	4	0	4	0	0	0	0	2	3	流局	-1000		18
390	0	1	24m358p09s224566z	attack	1	4	21	71	非常に広い	2	2	4	0	3	1	2	1	1	6	1	流局	-1500		18
390	1	0	12666778m337p5s1z	attack	0	3	21	71	非常に広い	4	1	5	1	4	0	0	0	0	1	1	流局	1500		18
390	2	0	13556m1668p466s5z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	1	2	流局	1500		18
390	3	0	139m2089p2337s67z	attack	1	5	26	91	非常に広い	1	2	3	0	4	1	1	1	0	2	3	流局	-1500		18
391	0	1	11407m2799p566s5z	attack	1	3	7	21	ふつう	3	0	4	0	4	1	1	1	0	1	4	流局	3000		18
391	1	0	27799m133p347s37z	defend	0	3	7	21	ふつう	3	0	4	0	4	0	0	0	0	2	3	流局	-1000		18
391	2	0	35667m247p8s1223z	defend	0	4	24	83	非常に広い	3	1	4	0	4	0	0	0	0	4	0	流局	-1000		18
391	3	0	1256m38p1688s267z	defend	0	5	28	99	非常に広い	2	1	3	0	4	0	0	0	0	3	2	流局	-1000		18
392	0	1	1267m13448p149s1z	defend	0	4	19	69	非常に広い	2	2	4	0	4	0	0	0	0	1	4	無関係	0		6
392	1	0	69m2569p1248s245z	defend	0	6	27	95	非常に広い	1	1	2	0	4	0	0	0	0	3	3	放銃	-2000		6
392	2	0	122356m35799s16z	defend	0	3	16	53	非常に広い	3	1	4	0	4	0	0	0	0	2	3	無関係	0		6
392	3	0	3067m89p668s2577z	attack	0	3	16	55	非常に広い	3	1	4	1	3	1	2	1	1	4	1	和了	2000	翻牌 中1・赤ドラ1	6
393	0	1	2399m4699p7s2557z	attack	0	3	13	39	広い	4	1	5	1	4	1	1	0	1	4	4	和了	10600	翻牌 白1・ドラ1・赤ドラ1	12
393	1	0	1206m3367p58s466z	attack	0	3	7	24	ふつう	4	1	5	1	3	1	2	1	1	3	1	被ツモ	-3200		12
393	2	0	1235m12357p7s127z	defend	0	3	14	50	非常に広い	2	1	3	0	4	0	0	0	0	3	2	被ツモ	-3200		12
393	3	0	37888m22p699s245z	defend	0	3	6	18	狭い	3	0	4	0	4	0	0	0	0	3	2	被ツモ	-3200		12
394	0	1	59m2089p29s13567z	attack	1	5	13	44	広い	0	0	1	0	4	1	1	1	0	5	3	無関係	0		8
394	1	0	358m5699p22s2256z	attack	0	3	13	39	広い	4	1	5	1	4	1	1	0	1	4	2	和了	1000	自風 南1	8
394	2	0	12338m7p146s2344z	defend	0	4	23	79	非常に広い	2	1	3	0	4	0	0	0	0	4	2	無関係	0		8
394	3	0	567m45p124578s67z	attack	0	3	18	59	非常に広い	4	1	5	1	4	0	0	0	0	2	1	放銃	-1000		8
395	0	1	2388m15p0689s335z	attack	0	3	6	20	ふつう	4	1	5	1	4	1	1	1	0	3	2	被ツモ	-6000		13
395	1	0	136779m799p34s16z	defend	0	3	7	26	ふつう	3	2	5	0	4	0	0	0	0	2	4	被ツモ	-3000		13
